region,epiweek,week_end_date,wILI,confirmed_cases,uci_beds,death,recovered,hosp_rate,hospitalization,cli_er_visit,ili_er_visit,negative_cases,people_tested,emergency_facility_reporting,num_provider,kinsa_cases,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,historical_endogeneous
Region 7,10,2020-03-07,6.99512,44.0,0.0,1.0,0.0,0.0,0.0,2.5,2.7,213.0,249.0,250.0,126.0,7.085326203999999,12870.0,8847.0,6889.0,2443.0,3615.0,-641.0,2420.78,2823.7963,2665.7374,2654.6704,2478.8653,2520.8936,2394.7158,3025.7367,2893.9939,4275.9163,4116.7134,2435.8428,2272.815,2390.4533,2282.7925,3129.9818,2981.3839,4317.6044,4135.3147,3950.9308,3714.2781,3404.3268,3117.2588,3049.1163,2862.2622,3058.7377,2920.643,6.99512
Region 7,11,2020-03-14,6.4650300000000005,219.0,0.0,1.0,0.0,0.0,0.0,3.3,3.3,1566.0,1690.0,251.0,123.0,5.381790733,7441.0,13650.0,3771.0,2315.0,-1466.0,137.0,1734.9,1948.6481,1760.0524,1749.935,1559.4091,1732.9894,1584.0514,2142.348,1955.6698,3121.9092,2840.6814,1672.6875,1501.6899,1667.3182,1533.0736,2189.6407,1989.2934,3096.7607,2788.8724,2720.3004,2420.7792,2330.4493,2027.8041,2098.2626,1883.1565,2154.8949,1964.751,6.4650300000000005
Region 7,12,2020-03-21,5.8964,1250.0,0.0,8.0,48.0,1.79e-06,88.0,4.9,4.5,8128.0,8622.0,252.0,120.0,4.670396803,-22383.0,16046.0,1789.0,-1123.0,-21296.0,3191.0,1444.44,1511.3849,1360.221,1478.0833,1312.9379999999999,1387.5691,1274.1492,1639.2518,1497.3109,2133.4749,1892.3231,1444.4132,1296.58,1344.0958,1243.779,1693.2327,1530.5077,2094.0548,1835.1202,1943.9587,1694.5192,1790.5801,1544.5543,1674.5620000000001,1499.8764,1619.1949,1471.0282,5.8964
Region 7,13,2020-03-28,3.6897800000000003,2589.0,0.0,31.0,613.0,0.0,237.0,4.5,3.6,11442.0,12592.0,255.0,117.0,2.590977355,-40124.0,-4222.0,3479.0,-4531.0,-33750.0,4606.0,1461.73,1078.4234,983.8106,1108.3354,976.4718,1013.6737,927.1614,1168.9089,1071.3991,1380.3795,1260.3203,1103.7449,980.5183,977.5847,902.0227,1207.0515,1093.1037,1354.8872,1223.8892,1317.622,1158.8515,1291.7258,1105.2994,1223.0633,1091.2338,1138.268,1039.3075,3.6897800000000003
Region 7,14,2020-04-04,1.94668,3416.0,110.0,65.0,2811.0,1.79e-06,161.0,3.6,2.5,14590.0,16263.0,254.0,118.0,1.075733914,-40346.0,-4411.0,5242.0,-5520.0,-39781.0,4885.0,1553.51,1029.7451,925.6369,1065.9213,919.9436,953.3553,860.558,1097.136,996.7462,1312.0865,1193.5713,1059.6045,924.8669,909.6284,829.8253,1143.5669,1023.4869,1292.3912,1161.1672,1257.3436,1091.5869,1262.2172,1058.6789999999999,1163.4142,1022.689,1074.8834,971.387,1.94668
Region 7,15,2020-04-11,1.36285,3664.0,532.0,78.0,6153.0,1.7e-05,90.0,2.8,1.8,12877.0,14840.0,252.0,117.0,0.485708911,-16877.0,-2170.0,6780.0,-6485.0,-44429.0,4830.0,1560.84,1026.037,903.2286,1047.6288,876.2519,948.1215,834.8299,1099.4581,980.6111,1358.1493,1220.49,1035.6036,877.9413,896.5813,798.7166,1151.6877,1009.6967,1335.4069,1183.7622,1267.4164,1075.4999,1257.9371,1023.2819999999999,1146.3711,980.5553,1085.3306,961.28,1.36285
Region 7,16,2020-04-18,0.968735,6726.0,672.0,96.0,9946.0,4.0799999999999996e-05,91.0,2.4,1.4,20094.0,25222.0,255.0,115.0,0.276403705,-14828.0,-3782.0,1797.0,-7106.0,-42419.0,5194.0,1865.62,843.297,652.0513,904.2103,655.1987,811.2202,621.4477,919.8378,719.9931,1080.5251,863.6587,897.8845,659.6835,775.8344,602.2926,959.4612,737.9103,1062.5317,835.2571,1033.1488,772.9707,1066.5874,754.6058,958.5805,712.2042,906.8011,704.3194,0.968735
Region 7,17,2020-04-25,0.791039,9066.0,770.0,101.0,18369.0,5.7799999999999995e-05,67.0,2.1,1.2,23461.0,31117.0,253.0,115.0,0.319494316,-11051.0,-1928.0,7529.0,-4657.0,-40317.0,4694.0,2079.2,1254.2062,1037.3045,1281.5357,982.9932,1186.444,964.0786,1354.5287,1123.3388,1604.8766,1350.5371,1284.3713,999.0557,1134.3492,933.7182,1410.9468,1149.7741,1568.9913,1300.0312,1496.4676,1180.8171,1497.6802,1124.9641,1385.0353,1092.3877,1331.3797,1093.6738,0.791039
Region 7,18,2020-05-02,0.9659620000000001,9574.0,1055.0,122.0,30344.0,5.96e-05,94.0,2.1,0.9,45718.0,53746.0,254.0,116.0,0.101915666,-8577.0,-277.0,8876.0,-2282.0,-39317.0,3978.0,2226.72,1435.2694,1162.8488,1468.636,1088.9251,1348.7347,1059.6629,1531.0525,1227.7887,1827.4394,1491.9819,1457.7133,1095.4505,1294.6349,1029.9388,1598.5749,1261.4234,1783.5044,1432.3542,1700.6578,1301.7659,1708.8804,1244.8957,1578.5577,1204.9613,1513.5947,1203.0272,0.9659620000000001
Region 7,19,2020-05-09,0.545341,6837.0,1139.0,136.0,44547.0,2.2100000000000002e-05,89.0,1.8,0.8,47752.0,53485.0,255.0,114.0,0.118231839,-7230.0,1263.0,7063.0,-1495.0,-35399.0,4220.0,1759.85,1745.2463,1451.0075,1748.2116,1298.3379,1636.5233,1293.9063,1880.5365,1524.6282,2263.8176,1877.2189,1731.4973,1302.3204,1571.4207,1259.0726,1961.405,1564.8584,2217.1218,1805.0569,2091.7149,1617.8587,2062.9169,1510.638,1893.6432,1456.5034,1853.2035,1486.741,0.545341
Region 7,20,2020-05-16,0.5020819999999999,6526.0,856.0,139.0,61264.0,2.0300000000000002e-05,63.0,1.7,0.8,56960.0,62487.0,254.0,113.0,0.14374989400000002,-7625.0,859.0,6608.0,-1433.0,-33389.0,4016.0,2834.59,1764.8758,1489.19,1773.0577,1301.9847,1655.0413,1300.1458,1898.476,1535.0917,2282.0352,1892.4396,1748.4901,1303.1592,1587.8989,1265.7466,1978.8141,1571.6279,2248.5021,1827.8228,2130.8848,1640.6047,2082.3725,1511.0752,1924.9642,1473.185,1871.5753,1494.8871,0.5020819999999999
Region 7,21,2020-05-23,0.361431,6279.0,803.0,133.0,74266.0,2.72e-05,55.0,1.3,0.6,58919.0,64023.0,254.0,110.0,0.163335474,-4632.0,2333.0,8588.0,531.0,-31461.0,3328.0,2861.1,2140.3525,1790.9266,2119.7055,1514.8039999999999,2001.727,1534.2938,2308.5914,1823.9977,2861.0299,2322.2141,2075.5623,1505.4763,1922.1085,1494.8715,2397.2768,1861.3175,2832.9831,2251.978,2628.3831,1984.7453,2549.9671,1809.5685,2319.9595,1733.5823,2290.0258,1785.2773,0.361431
Region 7,22,2020-05-30,0.41655200000000003,6040.0,780.0,108.0,117386.0,8.48e-06,994.0,1.2,0.6,66901.0,71534.0,254.0,112.0,0.105942025,-4240.0,2021.0,9262.0,163.0,-37902.0,3116.0,3146.09,2121.0355,1772.3295,2092.8082,1468.7013,1984.8947,1493.5027,2287.6863,1778.6045,2826.8407,2269.6287,2026.7343,1441.0382,1908.023,1456.3101,2379.0128,1820.5638,2805.4446,2205.0142,2632.1912,1959.2923,2510.5258,1757.3774,2292.8165,1685.3670000000002,2268.6316,1740.493,0.41655200000000003
Region 7,23,2020-06-06,0.398923,5702.0,558.0,93.0,161843.0,1.18e-05,204.0,1.1,0.6,63196.0,67223.0,255.0,110.0,0.047060605,-1559.0,3634.0,10869.0,2396.0,-25894.0,2570.0,3371.64,2388.1805,1938.4418,2317.254,1563.0023,2206.5913,1593.1808,2583.4188,1930.6938,3279.3233,2549.8988,2263.3505,1547.3474,2123.1153,1555.2617,2665.2338,1963.3174,3255.7639,2471.2113,2996.1209,2152.2596,2829.3665,1915.0993,2577.0671,1825.7903,2567.4282,1894.6217,0.398923
Region 7,24,2020-06-13,0.341946,5684.0,465.0,70.0,185565.0,1.5399999999999998e-05,195.0,1.1,0.6,62704.0,66573.0,255.0,107.0,0.143466166,-1429.0,3001.0,11143.0,2730.0,-25445.0,2374.0,3531.78,2458.2407,2010.1164,2355.5775,1566.7827,2254.3557,1611.2402,2669.0929,1975.1563,3457.5968,2671.3901,2305.8012,1557.3708,2161.2138,1566.0461,2751.1688,2010.3897,3436.1657,2583.722,3137.296,2234.2207,2918.0008,1945.9743,2660.5257,1865.614,2655.7483,1941.3248,0.341946
Region 7,25,2020-06-20,0.6334270000000001,8022.0,318.0,55.0,207284.0,3.35e-06,205.0,1.1,0.6,71571.0,76499.0,255.0,154.0,0.14608634199999998,-343.0,3407.0,11504.0,3208.0,-25226.0,2120.0,3691.95,2523.1094,2096.2857,2402.5911,1575.2723,2319.0282,1652.8277,2750.5802,2029.4924,3648.3314,2806.0783,2350.3521,1568.6911,2227.5861,1612.2136,2840.8925,2067.5126,3615.1892,2699.3141,3278.0133,2304.3406,3015.6586,1973.4564,2741.5387,1905.5749,2751.2717,2002.9384,0.6334270000000001
Region 7,26,2020-06-27,0.79455,9565.0,258.0,48.0,256632.0,1.18e-05,144.0,1.3,0.7,75405.0,81951.0,257.0,156.0,0.19722669399999998,-811.0,2847.0,11444.0,3924.0,-25697.0,2048.0,3601.57,2362.3447,1957.6025,2274.2561,1461.8429999999998,2169.2369,1513.3234,2577.8378,1865.2143,3386.6671,2552.6073,2219.1594,1449.0249,2098.8165,1489.3475,2654.4588,1892.3139999999999,3353.68,2454.1717,3082.3759,2129.6442,2833.2478,1815.8636,2583.0275,1759.4423,2571.1561,1833.7205,0.79455
Region 7,27,2020-07-04,0.910638,12143.0,331.0,38.0,290294.0,1.36e-05,139.0,1.5,0.8,74419.0,81834.0,258.0,152.0,0.06992829,168.0,5148.0,11527.0,3789.0,-37238.0,2050.0,3761.92,2314.5368,1817.7974,2212.0736,1340.5403,2145.7327,1402.4341,2537.4804,1728.0826,3293.6393,2352.1934,2186.2501,1344.3363,2060.9122,1370.4241,2609.4026,1753.6947,3260.7703,2259.1558,2977.3125,1953.6357,2762.6319,1689.7349,2532.2047,1634.2269,2524.0467,1693.1712,0.910638
Region 7,28,2020-07-11,1.0088,14098.0,701.0,72.0,309771.0,2.0300000000000002e-05,210.0,1.7,1.0,86041.0,94239.0,257.0,154.0,0.45508932799999996,-1891.0,2618.0,10984.0,3341.0,-28993.0,2213.0,3772.02,2161.6155,1777.7183,2079.7624,1281.8119,1996.9553,1337.3498,2364.9593,1647.0071,3105.9574,2256.7243,2053.0149,1286.8373,1930.3127,1318.2379,2430.6512,1668.0835,3070.6327,2159.0026,2827.0805,1879.789,2627.8368,1619.9185,2382.8538,1563.0739999999998,2355.3323,1615.0074,1.0088
Region 7,29,2020-07-18,0.940556,16612.0,1213.0,81.0,329581.0,1.7e-05,211.0,2.0,1.1,83881.0,92602.0,259.0,153.0,0.36804950700000005,-1640.0,2834.0,11090.0,3534.0,-27249.0,2164.0,3790.48,2248.6234,1831.4231,2156.2187,1292.0396,2056.0555,1342.9538,2459.3821,1671.7128,3285.4365,2331.6064,2096.275,1276.3755,1990.0515,1325.8792,2531.8334,1693.4965,3250.1259999999997,2235.0647,2968.9738,1921.5558,2715.9536,1625.0054,2467.5685,1572.9997,2457.1237,1644.4177,0.940556
Region 7,30,2020-07-25,0.937142,17744.0,1106.0,94.0,356933.0,1.36e-05,229.0,1.9,1.0,61950.0,69901.0,257.0,153.0,0.30951608,-2382.0,2662.0,10884.0,3203.0,-27813.0,2143.0,3822.27,2266.1377,1822.8782,2165.2076,1257.7596,2094.0877,1317.0787,2503.4191,1639.7362,3318.4314,2285.5302,2107.3168,1241.6691,2018.6642,1292.1821,2573.5943,1663.0603,3300.6837,2203.8513,2977.6554,1874.4716,2719.1157,1586.0693,2501.9046,1543.8852,2496.3288,1612.7639,0.937142
Region 8,48,2019-11-30,3.19706,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.4,0.0,0.0,159.0,228.0,2.5884221569999997,0.0,0.0,0.0,0.0,0.0,0.0,5169.261206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19706
Region 8,49,2019-12-07,2.9717599999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.1,0.0,0.0,159.0,230.0,3.063977305,0.0,0.0,0.0,0.0,0.0,0.0,5200.627305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9717599999999997
Region 8,50,2019-12-14,3.6190599999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.4,0.0,0.0,164.0,224.0,3.452879965,0.0,0.0,0.0,0.0,0.0,0.0,5207.928892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6190599999999997
Region 8,51,2019-12-21,4.42455,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.0,162.0,223.0,3.854371085,0.0,0.0,0.0,0.0,0.0,0.0,5282.1565310000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42455
Region 8,52,2019-12-28,6.287730000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.5,0.0,0.0,158.0,229.0,4.228581795,0.0,0.0,0.0,0.0,0.0,0.0,5377.995714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.287730000000001
Region 8,1,2020-01-04,5.83864,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,0.0,0.0,162.0,227.0,4.754306892,0.0,0.0,0.0,0.0,0.0,0.0,5159.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83864
Region 8,2,2020-01-11,5.2359599999999995,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,0.0,0.0,162.0,229.0,4.848776777,0.0,0.0,0.0,0.0,0.0,0.0,4531.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2359599999999995
Region 8,3,2020-01-18,5.60527,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,0.0,0.0,163.0,224.0,4.841788769,0.0,0.0,0.0,0.0,0.0,0.0,5425.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.60527
Region 8,4,2020-01-25,6.54822,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.3,0.0,0.0,163.0,223.0,4.774984932,0.0,0.0,0.0,0.0,0.0,0.0,5420.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54822
Region 8,5,2020-02-01,6.8396,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.6,0.0,0.0,162.0,225.0,4.697887948,0.0,0.0,0.0,0.0,0.0,0.0,5259.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8396
Region 8,6,2020-02-08,6.705010000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.4,0.0,0.0,166.0,226.0,4.608096033,0.0,0.0,0.0,0.0,0.0,0.0,5801.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.705010000000001
Region 8,7,2020-02-15,5.86766,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.3,0.0,0.0,167.0,222.0,5.321126202,1176.0,814.0,325.0,-31.0,194.0,-28.0,6048.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86766
Region 8,8,2020-02-22,5.46192,1.0,0.0,0.0,0.0,0.0,0.0,2.2,2.4,0.0,0.0,163.0,226.0,5.321126202,7583.0,4532.0,4110.0,1902.0,-2172.0,321.0,6016.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46192
Region 8,9,2020-02-29,5.0049,10.0,0.0,0.0,0.0,0.0,0.0,2.1,2.2,36.0,0.0,165.0,225.0,4.80684873,13387.0,8788.0,4616.0,3208.0,5308.0,-460.0,6129.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0049
Region 8,10,2020-03-07,5.25016,132.0,0.0,1.0,0.0,3.13e-07,0.0,2.3,2.4,1099.0,903.0,165.0,212.0,4.463725156000001,21396.0,16025.0,11156.0,4133.0,6685.0,-937.0,5751.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25016
Region 8,11,2020-03-14,6.31867,565.0,0.0,7.0,0.0,2.85e-06,47.0,4.1,3.7,8356.0,9118.0,165.0,216.0,4.30702503,13098.0,25961.0,7881.0,3410.0,1793.0,131.0,4279.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31867
Region 8,12,2020-03-21,6.2428099999999995,2354.0,0.0,38.0,148.0,1.86e-05,229.0,6.2,4.7,31340.0,35192.0,162.0,216.0,4.15425611,-26746.0,22426.0,1473.0,-6143.0,-33370.0,5849.0,3458.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2428099999999995
Region 8,13,2020-03-28,4.00242,3806.0,0.0,107.0,840.0,5.0600000000000003e-05,1173.0,6.6,3.9,46151.0,52069.0,163.0,209.0,2.787121569,-58328.0,-8770.0,1859.0,-14743.0,-55505.0,8577.0,3252.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00242
Region 8,14,2020-04-04,2.9480299999999997,3872.0,0.0,243.0,2768.0,6.02e-05,917.5,6.5,3.2,49181.0,56185.0,164.0,211.0,1.272201832,-59423.0,-11730.0,1172.0,-17130.0,-63784.0,9176.0,3494.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9480299999999997
Region 8,15,2020-04-11,2.07158,4542.0,0.0,223.0,7918.0,5.5299999999999996e-05,1297.25,5.4,2.3,42230.0,49817.0,162.0,210.0,0.658667121,-31747.0,-6410.0,6182.0,-18684.0,-68786.0,9006.0,3578.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07158
Region 8,16,2020-04-18,1.376,5507.0,0.0,416.0,21271.0,5.42e-05,1269.375,4.5,1.7,64660.0,73332.0,164.0,201.0,0.281485627,-27944.0,-10046.0,-5456.0,-19026.0,-65108.0,9384.0,4274.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376
Region 8,17,2020-04-25,1.2345700000000002,5083.0,0.0,255.0,47774.0,5.489999999999999e-05,1205.3125,4.0,1.4,75106.0,82780.0,163.0,201.0,0.330166778,-21697.0,-5702.0,8821.0,-14219.0,-60942.0,8528.0,4923.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345700000000002
Region 8,18,2020-05-02,0.87654,5466.0,0.0,301.0,61069.0,4.2499999999999996e-05,1555.84375,3.6,1.0,90536.0,101605.0,164.0,205.0,0.09001957,-15713.0,-1261.0,15219.0,-10663.0,-56724.0,6849.0,5420.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87654
Region 8,19,2020-05-09,0.780233,4350.0,0.0,281.0,75861.0,3.26e-05,935.578125,3.2,1.0,97579.0,104613.0,167.0,203.0,0.10477631,-10957.0,2114.0,13960.0,-9035.0,-49918.0,6770.0,4441.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780233
Region 8,20,2020-05-16,0.719589,4629.0,0.0,331.0,92608.0,3.1e-05,908.7109375,2.9,0.8,101473.0,110980.0,166.0,204.0,0.094221957,-10326.0,1906.0,13186.0,-8646.0,-46397.0,6467.0,7312.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719589
Region 8,21,2020-05-23,0.617996,4238.0,0.0,229.0,109481.0,3.229999999999999e-05,841.6445312999999,2.6,0.8,108764.0,120693.0,167.0,202.0,0.199681642,-4811.0,4797.0,22820.0,-4820.0,-44528.0,5231.0,7769.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617996
Region 8,22,2020-05-30,0.632124,4810.0,0.0,156.0,125106.0,2.0600000000000003e-05,810.1777344,2.1,0.7,128037.0,143455.0,169.0,201.0,0.056212862,-4144.0,4450.0,26288.0,-4861.0,-51914.0,4970.0,8266.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632124
Region 8,23,2020-06-06,0.493142,4230.0,0.0,181.0,140371.0,1.47e-05,1338.911133,2.0,0.7,121768.0,136488.0,168.0,198.0,0.05437310099999999,190.0,6552.0,27070.0,-1811.0,-37195.0,4020.0,9110.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493142
Region 8,24,2020-06-13,0.487048,5271.0,331.0,187.0,155594.0,1.56e-05,559.5444336,1.7,0.6,132136.0,146416.0,169.0,198.0,0.051753401,1499.0,5931.0,27805.0,-731.0,-36274.0,3782.0,9866.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.487048
Region 8,25,2020-06-20,0.511,6212.0,524.0,124.0,174758.0,1.89e-05,926.2277832000001,1.9,0.6,130446.0,149558.0,169.0,199.0,0.105955784,4608.0,7395.0,31244.0,1282.0,-36758.0,3294.0,10767.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511
Region 8,26,2020-06-27,0.555525,7128.0,584.0,92.0,197346.0,2.12e-05,887.3861083999999,2.3,0.8,165456.0,188310.0,169.0,198.0,0.11099928199999999,4628.0,7093.0,32670.0,3082.0,-37531.0,3046.0,11064.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.555525
Region 8,27,2020-07-04,0.6352949999999999,8715.0,564.0,160.0,222008.0,2.52e-05,1303.3069460000002,2.4,0.8,162321.0,188693.0,171.0,194.0,0.17333372,7351.0,10632.0,31619.0,3119.0,-49312.0,3362.0,11592.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6352949999999999
Region 8,28,2020-07-11,0.675226,9672.0,609.0,143.0,255317.0,2.78e-05,1028.846527,2.8,0.8,198200.0,230479.0,169.0,194.0,0.38486976100000003,6041.0,7606.0,32507.0,3229.0,-41497.0,3287.0,11652.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675226
Region 8,29,2020-07-18,0.5919,10628.0,671.0,156.0,297315.0,2.58e-05,1322.076736,2.7,0.7,187699.0,230974.0,171.0,193.0,0.415355343,5126.0,7482.0,32151.0,2457.0,-39420.0,3355.0,11816.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5919
