region,week_end_date,historical_endogeneous,wILI
X,2016-09-03,0.9926209999999999,0.9926209999999999
X,2016-09-10,1.01605,1.01605
X,2016-09-17,1.07169,1.07169
X,2016-09-24,1.1016299999999999,1.1016299999999999
X,2016-10-01,1.18841,1.18841
X,2016-10-08,1.2019,1.2019
X,2016-10-15,1.23108,1.23108
X,2016-10-22,1.26796,1.26796
X,2016-10-29,1.3629799999999999,1.3629799999999999
X,2016-11-05,1.48535,1.48535
X,2016-11-12,1.55954,1.55954
X,2016-11-19,1.64783,1.64783
X,2016-11-26,1.91275,1.91275
X,2016-12-03,1.81725,1.81725
X,2016-12-10,1.9143299999999999,1.9143299999999999
X,2016-12-17,2.2100299999999997,2.2100299999999997
X,2016-12-24,2.73568,2.73568
X,2016-12-31,3.3683199999999998,3.3683199999999998
X,2017-01-07,3.09689,3.09689
X,2017-01-14,3.07346,3.07346
X,2017-01-21,3.51643,3.51643
X,2017-01-28,3.8027,3.8027
X,2017-02-04,4.5031300000000005,4.5031300000000005
X,2017-02-11,5.06308,5.06308
X,2017-02-18,4.8600900000000005,4.8600900000000005
X,2017-02-25,4.57916,4.57916
X,2017-03-04,3.55674,3.55674
X,2017-03-11,3.50417,3.50417
X,2017-03-18,3.2151099999999997,3.2151099999999997
X,2017-03-25,3.10088,3.10088
X,2017-04-01,2.7905599999999997,2.7905599999999997
X,2017-04-08,2.38547,2.38547
X,2017-04-15,1.9703,1.9703
X,2017-04-22,1.73442,1.73442
X,2017-04-29,1.56303,1.56303
X,2017-05-06,1.4128,1.4128
X,2017-05-13,1.27492,1.27492
X,2017-05-20,1.2834,1.2834
X,2017-05-27,1.1666299999999998,1.1666299999999998
X,2017-06-03,1.1097700000000001,1.1097700000000001
X,2017-06-10,1.0433299999999999,1.0433299999999999
X,2017-06-17,0.905151,0.905151
X,2017-06-24,0.902718,0.902718
X,2017-07-01,0.8595309999999999,0.8595309999999999
X,2017-07-08,0.818998,0.818998
X,2017-07-15,0.752505,0.752505
X,2017-07-22,0.731146,0.731146
X,2017-07-29,0.733295,0.733295
X,2017-08-05,0.73102,0.73102
X,2017-08-12,0.68834,0.68834
X,2017-08-19,0.732049,0.732049
X,2017-08-26,0.9111879999999999,0.9111879999999999
X,2017-09-02,1.02105,1.02105
X,2017-09-09,1.09495,1.09495
X,2017-09-16,1.09475,1.09475
X,2017-09-23,1.09775,1.09775
X,2017-09-30,1.18882,1.18882
X,2017-10-07,1.26589,1.26589
X,2017-10-14,1.30479,1.30479
X,2017-10-21,1.34075,1.34075
X,2017-10-28,1.51674,1.51674
X,2017-11-04,1.74583,1.74583
X,2017-11-11,1.8870799999999999,1.8870799999999999
X,2017-11-18,2.05923,2.05923
X,2017-11-25,2.2797099999999997,2.2797099999999997
X,2017-12-02,2.28379,2.28379
X,2017-12-09,2.58278,2.58278
X,2017-12-16,3.3655800000000005,3.3655800000000005
X,2017-12-23,4.73117,4.73117
X,2017-12-30,5.70943,5.70943
X,2018-01-06,5.746580000000001,5.746580000000001
X,2018-01-13,5.8920699999999995,5.8920699999999995
X,2018-01-20,6.51759,6.51759
X,2018-01-27,7.16338,7.16338
X,2018-02-03,7.52133,7.52133
X,2018-02-10,7.38748,7.38748
X,2018-02-17,6.44688,6.44688
X,2018-02-24,4.95881,4.95881
X,2018-03-03,3.68612,3.68612
X,2018-03-10,3.18626,3.18626
X,2018-03-17,2.76894,2.76894
X,2018-03-24,2.48706,2.48706
X,2018-03-31,2.40802,2.40802
X,2018-04-07,2.07483,2.07483
X,2018-04-14,1.77898,1.77898
X,2018-04-21,1.61487,1.61487
X,2018-04-28,1.5385,1.5385
X,2018-05-05,1.5261200000000001,1.5261200000000001
X,2018-05-12,1.28847,1.28847
X,2018-05-19,1.18344,1.18344
X,2018-05-26,1.24919,1.24919
X,2018-06-02,1.14131,1.14131
X,2018-06-09,0.9878,0.9878
X,2018-06-16,0.8955649999999999,0.8955649999999999
X,2018-06-23,0.8922040000000001,0.8922040000000001
X,2018-06-30,0.877184,0.877184
X,2018-07-07,0.780203,0.780203
X,2018-07-14,0.725075,0.725075
X,2018-07-21,0.68247,0.68247
X,2018-07-28,0.640393,0.640393
X,2018-08-04,0.639127,0.639127
X,2018-08-11,0.705637,0.705637
X,2018-08-18,0.707801,0.707801
X,2018-08-25,0.822659,0.822659
X,2018-09-01,0.859864,0.859864
X,2018-09-08,1.10083,1.10083
X,2018-09-15,1.15323,1.15323
X,2018-09-22,1.2017799999999998,1.2017799999999998
X,2018-09-29,1.2498,1.2498
X,2018-10-06,1.41876,1.41876
X,2018-10-13,1.40077,1.40077
X,2018-10-20,1.47139,1.47139
X,2018-10-27,1.63634,1.63634
X,2018-11-03,1.79125,1.79125
X,2018-11-10,1.8687099999999999,1.8687099999999999
X,2018-11-17,1.98121,1.98121
X,2018-11-24,2.23487,2.23487
X,2018-12-01,2.1457200000000003,2.1457200000000003
X,2018-12-08,2.2513099999999997,2.2513099999999997
X,2018-12-15,2.6411,2.6411
X,2018-12-22,3.13484,3.13484
X,2018-12-29,3.9656599999999997,3.9656599999999997
X,2019-01-05,3.45972,3.45972
X,2019-01-12,3.07558,3.07558
X,2019-01-19,3.3255800000000004,3.3255800000000004
X,2019-01-26,3.7977300000000005,3.7977300000000005
X,2019-02-02,4.34227,4.34227
X,2019-02-09,4.86953,4.86953
X,2019-02-16,5.0368900000000005,5.0368900000000005
X,2019-02-23,4.8812,4.8812
X,2019-03-02,4.54791,4.54791
X,2019-03-09,4.3762,4.3762
X,2019-03-16,4.22692,4.22692
X,2019-03-23,3.6825099999999997,3.6825099999999997
X,2019-03-30,3.0855900000000003,3.0855900000000003
X,2019-04-06,2.6983099999999998,2.6983099999999998
X,2019-04-13,2.2867599999999997,2.2867599999999997
X,2019-04-20,2.0121700000000002,2.0121700000000002
X,2019-04-27,1.71323,1.71323
X,2019-05-04,1.5667799999999998,1.5667799999999998
X,2019-05-11,1.49827,1.49827
X,2019-05-18,1.49961,1.49961
X,2019-05-25,1.42123,1.42123
X,2019-06-01,1.39258,1.39258
X,2019-06-08,1.21697,1.21697
X,2019-06-15,1.11266,1.11266
X,2019-06-22,0.9918879999999999,0.9918879999999999
X,2019-06-29,0.946401,0.946401
X,2019-07-06,0.8746950000000001,0.8746950000000001
X,2019-07-13,0.8091689999999999,0.8091689999999999
X,2019-07-20,0.75452,0.75452
X,2019-07-27,0.7329829999999999,0.7329829999999999
X,2019-08-03,0.725811,0.725811
X,2019-08-10,0.754209,0.754209
X,2019-08-17,0.729672,0.729672
X,2019-08-24,0.839875,0.839875
X,2019-08-31,0.989358,0.989358
X,2019-09-07,1.1354,1.1354
X,2019-09-14,1.23124,1.23124
X,2019-09-21,1.24448,1.24448
X,2019-09-28,1.3379,1.3379
X,2019-10-05,1.49356,1.49356
X,2019-10-12,1.59369,1.59369
X,2019-10-19,1.72825,1.72825
X,2019-10-26,1.83695,1.83695
X,2019-11-02,2.04107,2.04107
X,2019-11-09,2.39553,2.39553
X,2019-11-16,2.6356,2.6356
X,2019-11-23,2.90102,2.90102
X,2019-11-30,3.4160699999999995,3.4160699999999995
X,2019-12-07,3.26286,3.26286
X,2019-12-14,3.94676,3.94676
X,2019-12-21,5.068309999999999,5.068309999999999
X,2019-12-28,7.0746899999999995,7.0746899999999995
X,2020-01-04,5.928999999999999,5.928999999999999
X,2020-01-11,4.93706,4.93706
X,2020-01-18,5.33657,5.33657
X,2020-01-25,6.08365,6.08365
X,2020-02-01,6.74528,6.74528
X,2020-02-08,6.81077,6.81077
X,2020-02-15,6.1224300000000005,6.1224300000000005
X,2020-02-22,5.53001,5.53001
X,2020-02-29,5.14101,5.14101
X,2020-03-07,5.28647,5.28647
X,2020-03-14,5.71772,5.71772
X,2020-03-21,6.39665,6.39665
X,2020-03-28,4.9393400000000005,4.9393400000000005
X,2020-04-04,3.7906699999999995,3.7906699999999995
X,2020-04-11,2.7947900000000003,2.7947900000000003
X,2020-04-18,2.1138,2.1138
X,2020-04-25,1.7335900000000002,1.7335900000000002
X,2020-05-02,1.4352200000000002,1.4352200000000002
X,2020-05-09,1.17872,1.17872
X,2020-05-16,1.0996299999999999,1.0996299999999999
X,2020-05-23,0.9681850000000001,0.9681850000000001
Region 1,2004-01-10,3.13999,3.13999
Region 2,2004-01-10,2.45851,2.45851
Region 3,2004-01-10,3.20181,3.20181
Region 4,2004-01-10,2.62645,2.62645
Region 5,2004-01-10,2.98286,2.98286
Region 6,2004-01-10,3.6738199999999996,3.6738199999999996
Region 7,2004-01-10,1.7797,1.7797
Region 8,2004-01-10,2.8254099999999998,2.8254099999999998
Region 9,2004-01-10,3.0482099999999996,3.0482099999999996
Region 10,2004-01-10,2.1223,2.1223
Region 1,2004-01-17,1.89527,1.89527
Region 2,2004-01-17,1.8311099999999998,1.8311099999999998
Region 3,2004-01-17,2.78933,2.78933
Region 4,2004-01-17,1.81034,1.81034
Region 5,2004-01-17,2.05001,2.05001
Region 6,2004-01-17,3.2845199999999997,3.2845199999999997
Region 7,2004-01-17,1.11556,1.11556
Region 8,2004-01-17,1.54718,1.54718
Region 9,2004-01-17,2.13382,2.13382
Region 10,2004-01-17,0.9856870000000001,0.9856870000000001
Region 1,2004-01-24,1.42111,1.42111
Region 2,2004-01-24,1.6018700000000001,1.6018700000000001
Region 3,2004-01-24,2.32408,2.32408
Region 4,2004-01-24,1.73278,1.73278
Region 5,2004-01-24,1.91208,1.91208
Region 6,2004-01-24,2.46697,2.46697
Region 7,2004-01-24,1.2574100000000001,1.2574100000000001
Region 8,2004-01-24,1.69077,1.69077
Region 9,2004-01-24,1.9759400000000003,1.9759400000000003
Region 10,2004-01-24,1.51538,1.51538
Region 1,2004-01-31,0.863052,0.863052
Region 2,2004-01-31,1.73213,1.73213
Region 3,2004-01-31,2.11519,2.11519
Region 4,2004-01-31,1.60171,1.60171
Region 5,2004-01-31,1.5656,1.5656
Region 6,2004-01-31,2.68056,2.68056
Region 7,2004-01-31,1.26188,1.26188
Region 8,2004-01-31,1.28665,1.28665
Region 9,2004-01-31,1.75099,1.75099
Region 10,2004-01-31,2.3555900000000003,2.3555900000000003
Region 1,2004-02-07,0.641845,0.641845
Region 2,2004-02-07,1.24145,1.24145
Region 3,2004-02-07,1.90126,1.90126
Region 4,2004-02-07,1.23688,1.23688
Region 5,2004-02-07,1.47046,1.47046
Region 6,2004-02-07,1.92052,1.92052
Region 7,2004-02-07,0.934263,0.934263
Region 8,2004-02-07,1.23486,1.23486
Region 9,2004-02-07,1.71555,1.71555
Region 10,2004-02-07,1.3712,1.3712
Region 1,2004-02-14,0.5595359999999999,0.5595359999999999
Region 2,2004-02-14,1.4985,1.4985
Region 3,2004-02-14,1.9733900000000002,1.9733900000000002
Region 4,2004-02-14,1.0283,1.0283
Region 5,2004-02-14,1.3532,1.3532
Region 6,2004-02-14,1.74718,1.74718
Region 7,2004-02-14,1.08572,1.08572
Region 8,2004-02-14,1.18468,1.18468
Region 9,2004-02-14,1.5211700000000001,1.5211700000000001
Region 10,2004-02-14,1.25851,1.25851
Region 1,2004-02-21,0.546139,0.546139
Region 2,2004-02-21,1.8020599999999998,1.8020599999999998
Region 3,2004-02-21,1.76226,1.76226
Region 4,2004-02-21,1.11218,1.11218
Region 5,2004-02-21,1.0447799999999998,1.0447799999999998
Region 6,2004-02-21,1.7142,1.7142
Region 7,2004-02-21,1.03875,1.03875
Region 8,2004-02-21,1.06933,1.06933
Region 9,2004-02-21,1.3804299999999998,1.3804299999999998
Region 10,2004-02-21,0.9885430000000001,0.9885430000000001
Region 1,2004-02-28,0.449425,0.449425
Region 2,2004-02-28,1.57332,1.57332
Region 3,2004-02-28,1.61976,1.61976
Region 4,2004-02-28,0.789956,0.789956
Region 5,2004-02-28,1.0610700000000002,1.0610700000000002
Region 6,2004-02-28,1.13431,1.13431
Region 7,2004-02-28,0.972075,0.972075
Region 8,2004-02-28,0.6212979999999999,0.6212979999999999
Region 9,2004-02-28,1.2448700000000001,1.2448700000000001
Region 10,2004-02-28,0.7023159999999999,0.7023159999999999
Region 1,2004-03-06,0.40670100000000003,0.40670100000000003
Region 2,2004-03-06,1.1786,1.1786
Region 3,2004-03-06,1.56244,1.56244
Region 4,2004-03-06,0.8454,0.8454
Region 5,2004-03-06,0.8726079999999999,0.8726079999999999
Region 6,2004-03-06,1.16216,1.16216
Region 7,2004-03-06,0.915826,0.915826
Region 8,2004-03-06,0.9481139999999999,0.9481139999999999
Region 9,2004-03-06,0.939925,0.939925
Region 10,2004-03-06,0.900384,0.900384
Region 1,2004-03-13,0.468584,0.468584
Region 2,2004-03-13,1.2589,1.2589
Region 3,2004-03-13,1.71442,1.71442
Region 4,2004-03-13,0.770277,0.770277
Region 5,2004-03-13,0.8921520000000001,0.8921520000000001
Region 6,2004-03-13,0.996326,0.996326
Region 7,2004-03-13,1.06483,1.06483
Region 8,2004-03-13,0.80809,0.80809
Region 9,2004-03-13,1.19579,1.19579
Region 10,2004-03-13,0.893651,0.893651
Region 1,2004-03-20,0.37033,0.37033
Region 2,2004-03-20,1.25673,1.25673
Region 3,2004-03-20,1.9012900000000001,1.9012900000000001
Region 4,2004-03-20,0.807375,0.807375
Region 5,2004-03-20,0.824277,0.824277
Region 6,2004-03-20,1.06778,1.06778
Region 7,2004-03-20,0.5561520000000001,0.5561520000000001
Region 8,2004-03-20,0.836658,0.836658
Region 9,2004-03-20,1.5202799999999999,1.5202799999999999
Region 10,2004-03-20,0.547257,0.547257
Region 1,2004-03-27,0.36455,0.36455
Region 2,2004-03-27,1.3688200000000001,1.3688200000000001
Region 3,2004-03-27,1.5773700000000002,1.5773700000000002
Region 4,2004-03-27,0.550396,0.550396
Region 5,2004-03-27,0.8230040000000001,0.8230040000000001
Region 6,2004-03-27,0.6537649999999999,0.6537649999999999
Region 7,2004-03-27,0.805933,0.805933
Region 8,2004-03-27,0.815388,0.815388
Region 9,2004-03-27,0.9182950000000001,0.9182950000000001
Region 10,2004-03-27,0.350377,0.350377
Region 1,2004-04-03,0.375643,0.375643
Region 2,2004-04-03,1.58869,1.58869
Region 3,2004-04-03,1.8487200000000001,1.8487200000000001
Region 4,2004-04-03,0.43272,0.43272
Region 5,2004-04-03,0.536556,0.536556
Region 6,2004-04-03,0.5178550000000001,0.5178550000000001
Region 7,2004-04-03,0.335608,0.335608
Region 8,2004-04-03,0.42613500000000004,0.42613500000000004
Region 9,2004-04-03,0.7267060000000001,0.7267060000000001
Region 10,2004-04-03,0.398856,0.398856
Region 1,2004-04-10,0.234204,0.234204
Region 2,2004-04-10,1.40574,1.40574
Region 3,2004-04-10,1.21736,1.21736
Region 4,2004-04-10,0.501113,0.501113
Region 5,2004-04-10,0.597029,0.597029
Region 6,2004-04-10,0.5620310000000001,0.5620310000000001
Region 7,2004-04-10,0.5249149999999999,0.5249149999999999
Region 8,2004-04-10,0.45223900000000006,0.45223900000000006
Region 9,2004-04-10,0.524278,0.524278
Region 10,2004-04-10,0.234891,0.234891
Region 1,2004-04-17,0.22988000000000003,0.22988000000000003
Region 2,2004-04-17,1.10054,1.10054
Region 3,2004-04-17,1.3983,1.3983
Region 4,2004-04-17,0.492151,0.492151
Region 5,2004-04-17,0.572539,0.572539
Region 6,2004-04-17,0.500527,0.500527
Region 7,2004-04-17,0.638484,0.638484
Region 8,2004-04-17,0.49129799999999996,0.49129799999999996
Region 9,2004-04-17,0.671892,0.671892
Region 10,2004-04-17,0.585967,0.585967
Region 1,2004-04-24,0.27867600000000003,0.27867600000000003
Region 2,2004-04-24,1.32901,1.32901
Region 3,2004-04-24,1.29532,1.29532
Region 4,2004-04-24,0.470063,0.470063
Region 5,2004-04-24,0.579108,0.579108
Region 6,2004-04-24,0.453672,0.453672
Region 7,2004-04-24,0.382994,0.382994
Region 8,2004-04-24,0.434123,0.434123
Region 9,2004-04-24,0.48239499999999996,0.48239499999999996
Region 10,2004-04-24,0.272521,0.272521
Region 1,2004-05-01,0.196463,0.196463
Region 2,2004-05-01,1.03043,1.03043
Region 3,2004-05-01,1.28386,1.28386
Region 4,2004-05-01,0.383164,0.383164
Region 5,2004-05-01,0.505671,0.505671
Region 6,2004-05-01,0.530175,0.530175
Region 7,2004-05-01,0.532092,0.532092
Region 8,2004-05-01,0.09949630000000001,0.09949630000000001
Region 9,2004-05-01,0.390243,0.390243
Region 10,2004-05-01,0.470393,0.470393
Region 1,2004-05-08,0.194602,0.194602
Region 2,2004-05-08,0.9150219999999999,0.9150219999999999
Region 3,2004-05-08,1.25861,1.25861
Region 4,2004-05-08,0.41767,0.41767
Region 5,2004-05-08,0.529579,0.529579
Region 6,2004-05-08,0.612581,0.612581
Region 7,2004-05-08,1.01384,1.01384
Region 8,2004-05-08,0.113613,0.113613
Region 9,2004-05-08,0.337468,0.337468
Region 10,2004-05-08,0.5057050000000001,0.5057050000000001
Region 1,2004-05-15,0.255417,0.255417
Region 2,2004-05-15,1.02576,1.02576
Region 3,2004-05-15,1.1952200000000002,1.1952200000000002
Region 4,2004-05-15,0.482204,0.482204
Region 5,2004-05-15,0.510717,0.510717
Region 6,2004-05-15,0.34441,0.34441
Region 7,2004-05-15,0.7403489999999999,0.7403489999999999
Region 8,2004-05-15,0.186325,0.186325
Region 9,2004-05-15,0.448826,0.448826
Region 10,2004-05-15,0.49173900000000004,0.49173900000000004
Region 1,2004-05-22,0.270334,0.270334
Region 2,2004-05-22,1.29285,1.29285
Region 3,2004-05-22,1.44669,1.44669
Region 4,2004-05-22,0.48719300000000004,0.48719300000000004
Region 5,2004-05-22,0.5639810000000001,0.5639810000000001
Region 6,2004-05-22,0.5098010000000001,0.5098010000000001
Region 7,2004-05-22,0.678538,0.678538
Region 8,2004-05-22,0.028851799999999997,0.028851799999999997
Region 9,2004-05-22,0.629095,0.629095
Region 10,2004-05-22,0.22006399999999998,0.22006399999999998
Region 1,2004-05-29,0.135079,0.135079
Region 2,2004-05-29,1.45695,1.45695
Region 3,2004-05-29,0.8889969999999999,0.8889969999999999
Region 4,2004-05-29,0.542402,0.542402
Region 5,2004-05-29,0.556892,0.556892
Region 6,2004-05-29,0.339279,0.339279
Region 7,2004-05-29,0.6693899999999999,0.6693899999999999
Region 8,2004-05-29,0.735599,0.735599
Region 9,2004-05-29,0.552007,0.552007
Region 10,2004-05-29,0.246313,0.246313
Region 1,2004-06-05,0.126672,0.126672
Region 2,2004-06-05,1.46886,1.46886
Region 3,2004-06-05,0.8750450000000001,0.8750450000000001
Region 4,2004-06-05,0.47992700000000005,0.47992700000000005
Region 5,2004-06-05,0.5966090000000001,0.5966090000000001
Region 6,2004-06-05,0.46451899999999996,0.46451899999999996
Region 7,2004-06-05,0.354072,0.354072
Region 8,2004-06-05,0.666265,0.666265
Region 9,2004-06-05,1.50482,1.50482
Region 10,2004-06-05,1.30827,1.30827
Region 1,2004-06-12,0.110055,0.110055
Region 2,2004-06-12,1.4419600000000001,1.4419600000000001
Region 3,2004-06-12,0.9042969999999999,0.9042969999999999
Region 4,2004-06-12,0.325212,0.325212
Region 5,2004-06-12,0.762225,0.762225
Region 6,2004-06-12,0.716928,0.716928
Region 7,2004-06-12,1.7611900000000003,1.7611900000000003
Region 8,2004-06-12,0.15955899999999998,0.15955899999999998
Region 9,2004-06-12,1.2682200000000001,1.2682200000000001
Region 10,2004-06-12,0.807233,0.807233
Region 1,2004-06-19,0.0692425,0.0692425
Region 2,2004-06-19,0.795968,0.795968
Region 3,2004-06-19,0.874516,0.874516
Region 4,2004-06-19,0.342541,0.342541
Region 5,2004-06-19,0.564739,0.564739
Region 6,2004-06-19,0.581773,0.581773
Region 7,2004-06-19,0.41777299999999995,0.41777299999999995
Region 8,2004-06-19,0.170992,0.170992
Region 9,2004-06-19,1.16181,1.16181
Region 10,2004-06-19,0.14446199999999998,0.14446199999999998
Region 1,2004-06-26,0.10683499999999999,0.10683499999999999
Region 2,2004-06-26,0.8997940000000001,0.8997940000000001
Region 3,2004-06-26,1.01288,1.01288
Region 4,2004-06-26,0.298369,0.298369
Region 5,2004-06-26,0.47774700000000003,0.47774700000000003
Region 6,2004-06-26,0.380973,0.380973
Region 7,2004-06-26,0.62895,0.62895
Region 8,2004-06-26,0.435989,0.435989
Region 9,2004-06-26,0.535967,0.535967
Region 10,2004-06-26,0.10945899999999999,0.10945899999999999
Region 1,2004-07-03,0.0932211,0.0932211
Region 2,2004-07-03,0.188876,0.188876
Region 3,2004-07-03,0.847665,0.847665
Region 4,2004-07-03,0.29728000000000004,0.29728000000000004
Region 5,2004-07-03,0.46244799999999997,0.46244799999999997
Region 6,2004-07-03,0.325283,0.325283
Region 7,2004-07-03,0.56889,0.56889
Region 8,2004-07-03,0.195379,0.195379
Region 9,2004-07-03,0.20741199999999999,0.20741199999999999
Region 10,2004-07-03,0.0602361,0.0602361
Region 1,2004-07-10,0.0819327,0.0819327
Region 2,2004-07-10,0.9997309999999999,0.9997309999999999
Region 3,2004-07-10,0.760145,0.760145
Region 4,2004-07-10,0.304258,0.304258
Region 5,2004-07-10,0.483833,0.483833
Region 6,2004-07-10,1.56483,1.56483
Region 7,2004-07-10,0.302738,0.302738
Region 8,2004-07-10,0.15983599999999998,0.15983599999999998
Region 9,2004-07-10,0.349698,0.349698
Region 10,2004-07-10,0.0,0.0
Region 1,2004-07-17,0.08151080000000001,0.08151080000000001
Region 2,2004-07-17,1.26994,1.26994
Region 3,2004-07-17,1.51199,1.51199
Region 4,2004-07-17,0.354416,0.354416
Region 5,2004-07-17,0.45357,0.45357
Region 6,2004-07-17,0.833333,0.833333
Region 7,2004-07-17,0.58197,0.58197
Region 8,2004-07-17,0.12170299999999999,0.12170299999999999
Region 9,2004-07-17,0.318017,0.318017
Region 10,2004-07-17,0.19181600000000001,0.19181600000000001
Region 1,2004-07-24,0.046430900000000004,0.046430900000000004
Region 2,2004-07-24,1.27904,1.27904
Region 3,2004-07-24,0.12470099999999999,0.12470099999999999
Region 4,2004-07-24,0.289611,0.289611
Region 5,2004-07-24,0.433275,0.433275
Region 6,2004-07-24,1.3324,1.3324
Region 7,2004-07-24,0.47671899999999995,0.47671899999999995
Region 8,2004-07-24,0.391303,0.391303
Region 9,2004-07-24,0.309429,0.309429
Region 10,2004-07-24,0.0868535,0.0868535
Region 1,2004-07-31,0.06587689999999999,0.06587689999999999
Region 2,2004-07-31,1.94475,1.94475
Region 3,2004-07-31,0.908101,0.908101
Region 4,2004-07-31,0.287891,0.287891
Region 5,2004-07-31,0.47239799999999993,0.47239799999999993
Region 6,2004-07-31,1.2037,1.2037
Region 7,2004-07-31,0.535741,0.535741
Region 8,2004-07-31,0.362315,0.362315
Region 9,2004-07-31,0.24765,0.24765
Region 10,2004-07-31,0.0,0.0
Region 1,2004-08-07,0.0848927,0.0848927
Region 2,2004-08-07,0.8734770000000001,0.8734770000000001
Region 3,2004-08-07,1.6387900000000002,1.6387900000000002
Region 4,2004-08-07,0.328021,0.328021
Region 5,2004-08-07,0.177492,0.177492
Region 6,2004-08-07,0.657895,0.657895
Region 7,2004-08-07,0.733046,0.733046
Region 8,2004-08-07,0.436812,0.436812
Region 9,2004-08-07,0.5532060000000001,0.5532060000000001
Region 10,2004-08-07,0.291711,0.291711
Region 1,2004-08-14,0.126277,0.126277
Region 2,2004-08-14,1.00005,1.00005
Region 3,2004-08-14,1.48412,1.48412
Region 4,2004-08-14,0.359388,0.359388
Region 5,2004-08-14,0.475732,0.475732
Region 6,2004-08-14,0.569569,0.569569
Region 7,2004-08-14,0.596889,0.596889
Region 8,2004-08-14,0.320175,0.320175
Region 9,2004-08-14,0.20264100000000002,0.20264100000000002
Region 10,2004-08-14,0.175616,0.175616
Region 1,2004-08-21,0.237789,0.237789
Region 2,2004-08-21,0.7368060000000001,0.7368060000000001
Region 3,2004-08-21,1.05807,1.05807
Region 4,2004-08-21,0.425896,0.425896
Region 5,2004-08-21,0.484001,0.484001
Region 6,2004-08-21,1.5567799999999998,1.5567799999999998
Region 7,2004-08-21,0.6311770000000001,0.6311770000000001
Region 8,2004-08-21,0.396741,0.396741
Region 9,2004-08-21,0.173757,0.173757
Region 10,2004-08-21,0.538239,0.538239
Region 1,2004-08-28,0.119375,0.119375
Region 2,2004-08-28,0.719835,0.719835
Region 3,2004-08-28,1.32582,1.32582
Region 4,2004-08-28,0.377195,0.377195
Region 5,2004-08-28,0.679125,0.679125
Region 6,2004-08-28,1.16279,1.16279
Region 7,2004-08-28,0.608394,0.608394
Region 8,2004-08-28,2.2623599999999997,2.2623599999999997
Region 9,2004-08-28,0.43913500000000005,0.43913500000000005
Region 10,2004-08-28,0.263499,0.263499
Region 1,2004-09-04,0.142689,0.142689
Region 2,2004-09-04,0.764126,0.764126
Region 3,2004-09-04,1.62457,1.62457
Region 4,2004-09-04,0.46282799999999996,0.46282799999999996
Region 5,2004-09-04,0.514562,0.514562
Region 6,2004-09-04,1.10236,1.10236
Region 7,2004-09-04,0.620255,0.620255
Region 8,2004-09-04,0.14472100000000002,0.14472100000000002
Region 9,2004-09-04,0.42646300000000004,0.42646300000000004
Region 10,2004-09-04,0.137896,0.137896
Region 1,2004-09-11,0.196144,0.196144
